2025-07-28 11:22:30,173 - INFO - Found credentials in shared credentials file: ~/.aws/credentials
2025-07-28 11:23:52,341 - INFO - Found credentials in shared credentials file: ~/.aws/credentials
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:26:37,828 - INFO - Processing image 03F0AADA-8E10-4557-87D3-712B6C4F267F.jpg from bucket fp-prod-s3...
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,284 - INFO - Extracted 27 summary fields.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extracted 4 product(s) from line items.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:27:15,286 - INFO - Extraction complete.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:34:40,900 - ERROR - File ./s3_filenames.txt not found.
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
2025-07-28 11:35:16,513 - INFO - Processing image 03F31E45-D23F-4C39-92A6-627F67584766.jpg from bucket fp-prod-s3...
